match_id,team1_score,team1_total_wins_against_team2,team2_total_wins_against_team1,team1_wins_against_team2_last_three,team2_wins_against_team1_last_three,team1_form_last_5,team2_form_last_5,team1_last_5_avg_score,team1_last_5_runs_conceded,team2_last_5_avg_score,team2_last_5_runs_conceded,team1_chasing_win_rate,team1_defending_win_rate,team2_chasing_win_rate,team2_defending_win_rate,venue_avg_score,chasing_win_rate_venue,team1_win_rate_at_venue,team2_win_rate_at_venue,winner_slot,toss_winner_slot
501199,137,1,5,1,2,3,2,132.0,134.8,143.0,149.8,0.5,0.5,0.727,0.6,171.0,0.667,0.0,1.0,0,0
501200,161,0,0,0,0,0,2,0.0,0.0,127.8,147.6,0.0,0.0,0.364,0.5,0.0,0.0,0.0,0.0,0,1
501201,95,3,3,1,2,1,3,133.8,146.6,167.4,146.0,0.667,0.455,0.667,0.5,158.46,0.4,0.538,0.5,0,1
501202,112,0,0,0,0,2,0,157.8,159.0,0.0,0.0,0.556,0.3,0.0,0.0,140.65,0.5,0.0,0.0,0,1
501203,163,4,2,2,1,2,2,143.6,144.6,129.2,135.4,0.75,0.375,0.5,0.5,143.21,1.0,0.643,0.0,1,1
501204,151,4,3,3,0,1,2,119.4,130.2,139.4,145.8,0.667,0.417,0.75,0.6,149.95,0.6,0.0,0.8,0,1
501205,140,3,4,1,2,3,3,132.6,149.6,150.6,136.2,0.364,0.5,0.667,0.5,153.79,0.583,0.357,1.0,0,0
501206,188,6,0,2,0,4,2,154.0,141.2,149.6,150.2,0.4,0.667,0.556,0.273,170.0,0.4,1.0,0.583,0,0
501207,148,0,0,0,0,0,1,161.0,162.0,113.0,112.0,0.0,0.0,0.0,0.0,138.09,0.5,0.0,1.0,0,1
501208,175,4,4,2,1,1,2,124.4,133.2,134.2,152.2,0.5,0.5,0.364,0.5,167.0,0.75,0.0,1.0,1,0
501209,159,3,2,1,2,2,3,138.4,145.4,144.2,143.0,0.75,0.6,0.75,0.412,150.09,0.6,0.818,0.0,0,0
501210,182,0,0,0,0,3,0,141.0,137.4,154.5,156.5,0.7,0.5,0.0,0.0,138.67,0.5,0.5,0.0,0,0
501212,165,2,4,2,1,1,2,130.4,134.8,156.6,157.0,0.5,0.5,0.6,0.273,166.06,0.6,0.111,1.0,0,0
501211,183,3,4,1,2,4,2,169.2,157.2,135.8,149.0,0.4,0.667,0.333,0.5,162.2,0.25,0.533,0.5,1,1
501213,187,0,0,0,0,2,1,132.0,130.0,127.4,138.2,0.0,0.0,0.667,0.385,139.04,0.5,1.0,0.0,0,0
501214,81,3,3,1,2,2,4,142.8,142.6,148.4,146.2,0.75,0.6,0.8,0.412,144.23,1.0,0.5,0.667,0,0
501215,131,0,0,0,0,4,1,166.8,151.2,164.33,165.0,0.4,0.684,1.0,0.0,161.5,0.0,0.0,0.0,0,0
501216,168,3,4,3,0,1,2,142.6,139.6,136.6,139.0,0.5,0.5,0.692,0.385,154.07,0.4,0.5,0.5,1,1
501218,118,0,0,0,0,2,3,150.33,150.0,150.8,147.2,0.0,0.0,0.7,0.5,145.0,0.6,0.0,0.4,0,1
501219,132,0,0,0,0,2,4,157.0,156.5,138.8,136.0,1.0,0.0,0.833,0.412,140.41,1.0,0.0,0.688,1,0
501220,195,2,4,0,3,2,2,167.4,167.8,133.0,133.2,0.636,0.273,0.75,0.6,171.58,0.5,0.615,0.5,1,0
501221,164,3,4,1,2,3,3,138.8,141.0,164.6,157.4,0.7,0.5,0.4,0.684,142.0,0.6,0.5,0.5,1,0
501222,171,3,3,1,2,3,2,137.0,135.8,138.4,148.8,0.714,0.412,0.333,0.5,139.74,0.75,0.647,0.0,0,0
501223,231,2,4,1,2,1,3,144.4,150.2,171.6,161.6,0.692,0.385,0.636,0.273,154.47,0.4,0.467,1.0,1,0
501225,109,0,0,0,0,3,2,152.0,150.4,136.0,145.6,1.0,0.0,0.692,0.6,150.88,0.667,0.0,0.75,0,0
501224,172,3,3,2,1,4,2,142.4,138.6,159.8,152.8,0.7,0.5,0.5,0.533,166.0,0.667,1.0,0.1,1,0
501226,142,0,0,0,0,2,2,162.2,161.0,142.25,143.5,0.333,0.684,0.0,0.0,162.84,0.25,0.562,0.0,1,0
501227,160,5,1,2,1,2,2,163.8,161.6,156.2,166.6,0.692,0.385,0.385,0.5,158.34,0.333,0.5,0.0,0,0
501228,141,0,1,0,1,2,2,137.2,143.2,160.0,154.2,0.0,0.0,0.333,0.684,142.85,0.571,0.667,0.667,0,1
501229,129,0,0,0,0,2,3,159.4,159.0,141.6,140.2,0.467,0.533,1.0,0.0,147.25,1.0,0.0,0.5,1,0
501230,148,2,3,1,2,3,2,141.0,140.2,176.8,174.0,0.714,0.412,0.692,0.385,158.47,0.429,0.0,0.471,1,0
501231,94,3,2,2,1,4,2,157.0,146.6,130.0,140.0,0.7,0.5,0.714,0.6,147.73,0.714,0.5,0.769,0,0
501232,181,0,0,0,0,2,1,156.0,166.4,142.8,149.8,0.429,0.5,0.0,0.0,152.97,0.615,0.333,0.0,1,0
501233,157,0,0,0,0,2,3,172.8,173.2,126.8,135.8,0.643,0.385,0.667,0.0,132.0,0.5,0.0,0.333,1,1
501234,119,3,3,2,1,3,3,173.6,168.8,138.0,135.6,0.583,0.273,0.714,0.412,141.58,0.8,0.5,0.611,0,0
501235,143,0,0,0,0,0,2,143.6,156.4,118.6,128.6,0.0,0.0,0.733,0.6,143.93,0.75,0.0,0.786,0,0
501236,165,3,4,1,2,3,3,151.4,143.8,154.4,141.2,0.333,0.684,0.467,0.533,160.88,0.2,0.588,1.0,1,1
501237,159,2,4,2,1,3,3,147.2,137.6,175.0,170.2,0.7,0.5,0.583,0.273,144.0,0.5,0.571,0.5,1,0
501238,140,1,0,1,0,2,2,166.2,159.6,113.8,130.8,0.643,0.429,0.667,0.0,157.42,0.375,0.444,0.0,0,0
501239,169,5,2,3,0,3,2,130.0,127.6,148.6,145.8,0.75,0.412,0.467,0.533,164.86,0.571,1.0,0.091,1,0
501241,160,1,0,1,0,4,0,142.6,128.0,134.8,147.2,0.7,0.5,0.0,0.0,142.86,0.571,0.667,0.5,1,0
501240,147,4,3,1,2,3,3,115.6,125.2,147.8,140.6,0.75,0.6,0.333,0.7,160.58,0.2,0.5,0.611,0,1
501243,175,4,4,3,0,2,2,145.4,146.4,163.8,154.2,0.438,0.533,0.643,0.429,164.38,0.5,0.083,1.0,0,0
501242,156,1,0,1,0,2,3,115.0,132.6,146.8,141.2,0.75,0.0,0.75,0.412,133.5,0.5,0.25,0.0,1,0
501244,205,3,3,3,0,3,2,164.2,168.8,163.6,164.4,0.429,0.5,0.538,0.273,153.91,0.571,0.375,0.5,1,0
501245,114,5,1,3,0,4,3,151.4,143.0,149.4,146.0,0.333,0.7,0.667,0.412,140.42,0.833,1.0,0.632,0,1
501246,178,4,3,3,0,4,2,149.8,132.2,153.4,148.8,0.7,0.5,0.667,0.429,144.35,0.429,0.625,0.0,1,0
501247,125,0,1,0,1,2,4,119.8,135.2,176.8,157.8,0.75,0.0,0.429,0.5,154.41,0.533,0.0,0.412,0,1
501248,119,0,1,0,1,1,0,154.4,172.4,139.0,154.4,0.5,0.273,0.0,0.0,171.54,0.429,0.643,0.0,0,1
501249,196,4,4,2,1,4,3,143.0,122.4,128.8,138.0,0.333,0.667,0.75,0.545,143.9,0.778,0.0,0.8,1,0
501250,136,0,0,0,0,1,1,146.8,151.8,139.6,149.8,0.438,0.533,0.0,0.0,165.35,0.556,0.077,0.0,0,1
501251,163,4,3,1,2,0,4,139.2,167.0,152.6,130.2,0.5,0.25,0.7,0.5,168.07,0.429,0.6,0.0,1,0
501252,146,3,3,1,2,3,5,126.0,138.2,170.0,146.2,0.706,0.545,0.429,0.5,145.19,0.7,0.75,0.5,0,0
501253,176,3,3,2,1,4,2,153.8,125.6,150.6,152.2,0.333,0.667,0.625,0.429,159.92,0.2,0.632,1.0,1,1
501254,178,0,0,0,0,2,1,123.0,138.6,131.4,138.2,0.75,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0,0
501255,89,3,4,1,2,4,5,127.4,133.8,165.2,141.2,0.667,0.412,0.467,0.5,152.86,0.533,0.5,0.444,0,0
501256,135,3,4,0,3,1,3,147.0,144.8,135.6,135.8,0.438,0.5,0.636,0.5,145.95,0.375,0.0,0.667,1,1
501257,170,4,3,1,2,2,2,143.8,149.8,156.0,157.8,0.533,0.25,0.625,0.429,184.75,1.0,0.0,0.0,1,0
501258,97,1,0,1,0,2,2,133.0,146.6,143.8,149.0,0.706,0.545,0.75,0.0,179.5,1.0,0.0,0.0,0,0
501259,136,1,0,1,0,2,1,138.8,148.0,148.2,155.0,0.0,0.0,0.438,0.529,143.3,0.5,0.4,0.2,0,0
501260,232,3,4,0,3,3,5,150.6,146.2,154.0,127.0,0.533,0.25,0.5,0.5,175.0,0.667,0.333,0.0,1,1
501261,152,0,1,0,1,4,3,160.0,129.0,139.6,137.0,0.333,0.682,0.8,0.0,160.28,0.2,0.65,0.0,1,1
501262,118,0,0,0,0,2,3,135.0,139.4,115.6,128.6,0.0,0.0,0.667,0.412,142.91,0.556,0.333,1.0,0,0
501263,133,3,3,2,1,3,1,141.8,143.8,133.4,147.4,0.636,0.5,0.706,0.545,144.62,0.375,0.6,1.0,0,1
501264,198,2,5,2,1,2,4,146.6,149.2,173.0,129.4,0.471,0.529,0.533,0.308,175.38,0.667,1.0,0.5,1,0
501266,128,4,4,2,1,4,4,157.4,128.0,142.0,142.4,0.333,0.696,0.5,0.5,149.92,0.562,0.5,0.474,0,0
501267,175,1,5,1,2,3,2,115.4,128.4,136.6,143.4,0.7,0.412,0.636,0.467,137.78,0.833,0.65,0.5,0,0
501268,175,5,4,1,2,4,3,126.8,144.0,153.2,124.4,0.529,0.5,0.333,0.696,143.77,0.375,1.0,0.333,0,0
501269,147,1,6,1,2,2,2,116.6,134.2,140.2,150.6,0.7,0.412,0.667,0.467,146.07,0.444,0.0,0.545,0,0
501270,185,3,5,0,3,3,2,136.2,154.4,134.2,150.8,0.529,0.5,0.692,0.467,159.62,0.2,0.333,0.0,1,0
501271,205,5,5,2,1,4,3,165.8,147.2,143.0,153.6,0.429,0.696,0.529,0.5,159.8,0.167,0.667,0.5,1,1
548306,112,4,4,2,1,4,2,167.6,150.0,145.2,155.2,0.429,0.708,0.643,0.467,160.5,0.167,0.682,0.0,0,0
548307,97,3,3,2,1,2,1,118.2,132.6,136.0,139.8,0.7,0.412,0.588,0.4,139.62,0.857,0.619,0.0,0,0
548308,129,0,2,0,2,2,3,130.0,134.4,143.2,150.6,0.0,0.0,0.667,0.467,146.17,0.5,0.0,0.583,1,0
548309,191,4,3,2,1,1,4,131.4,145.4,172.4,145.0,0.706,0.545,0.5,0.308,145.38,0.727,0.706,0.0,1,0
548311,193,4,4,2,1,3,3,154.8,141.4,156.4,138.6,0.429,0.708,0.471,0.529,0.0,0.0,0.0,0.0,1,0
548310,157,2,5,1,2,2,1,151.4,176.8,120.2,124.2,0.529,0.5,0.611,0.4,148.85,0.588,0.5,1.0,1,0
548313,166,2,0,2,0,3,3,128.0,122.6,171.8,165.8,0.0,0.0,0.471,0.308,0.0,0.0,0.0,0.0,1,1
548312,164,3,4,0,3,2,1,140.2,147.6,125.4,129.8,0.706,0.545,0.7,0.412,147.06,0.667,0.722,0.5,1,0
548314,138,4,4,1,2,3,3,145.2,141.4,136.8,149.6,0.444,0.529,0.625,0.467,156.0,0.0,0.0,0.0,0,1
548316,110,4,3,2,1,3,1,163.0,137.0,118.4,120.0,0.429,0.708,0.579,0.4,150.1,0.444,1.0,0.4,0,0
548315,165,3,5,0,3,1,3,136.0,141.6,158.6,157.8,0.636,0.412,0.529,0.5,148.76,0.556,0.333,0.524,1,0
548317,197,3,4,1,2,3,3,129.6,142.2,146.4,136.8,0.625,0.467,0.706,0.545,144.22,0.455,0.538,1.0,1,0
548318,205,5,6,1,2,2,3,157.4,165.2,159.4,133.4,0.5,0.5,0.429,0.708,158.54,0.286,0.4,0.652,0,1
548319,115,3,0,3,0,3,2,137.2,127.6,164.4,163.4,0.0,0.333,0.471,0.308,165.38,0.375,1.0,0.625,0,0
548320,131,4,4,1,2,3,1,151.2,146.0,145.2,142.6,0.667,0.545,0.636,0.412,137.75,0.875,0.333,0.591,0,1
548322,155,2,0,2,0,3,2,165.6,139.4,132.8,123.6,0.429,0.708,0.0,0.333,155.0,0.0,0.0,1.0,0,1
548323,134,3,4,1,2,2,2,153.6,158.2,137.6,133.2,0.5,0.308,0.636,0.412,137.59,0.875,0.333,0.609,1,0
548324,195,3,4,0,3,3,2,158.0,153.8,163.4,171.4,0.667,0.5,0.5,0.444,148.55,0.526,0.5,0.5,1,1
548325,92,5,3,3,0,3,2,139.4,146.8,109.0,106.8,0.625,0.467,0.6,0.4,146.53,0.417,0.571,0.0,0,0
548326,196,1,6,0,3,3,3,145.6,142.4,170.2,154.4,0.444,0.5,0.667,0.538,147.37,0.615,0.0,0.737,0,1
548327,182,0,1,0,1,3,1,136.8,127.0,153.6,182.0,0.0,0.333,0.5,0.444,149.28,0.526,0.0,0.478,0,1
548328,124,4,4,2,1,2,2,134.0,160.4,134.6,130.4,0.5,0.308,0.583,0.412,162.44,0.444,0.647,0.5,0,1
548330,164,2,1,2,1,2,3,155.6,141.2,149.6,140.4,0.429,0.68,0.0,0.25,160.46,0.286,0.667,0.0,1,0
548321,157,4,5,2,1,2,3,157.8,156.8,99.4,91.2,0.444,0.474,0.619,0.4,148.21,0.5,0.667,0.429,0,1
548331,163,4,4,1,2,2,2,135.6,146.2,161.4,177.4,0.5,0.286,0.5,0.444,160.39,0.444,0.611,0.5,0,0
548332,146,4,5,0,3,3,3,171.4,161.6,166.0,148.4,0.667,0.538,0.429,0.68,160.35,0.25,0.333,0.68,0,1
548333,192,0,1,0,1,2,4,154.0,153.0,120.6,122.6,0.0,0.25,0.619,0.4,148.73,0.5,0.0,0.455,1,0
548334,163,3,5,1,2,3,2,129.4,128.4,136.2,141.2,0.625,0.467,0.5,0.286,143.53,0.462,0.533,0.333,0,1
548335,126,2,6,0,3,1,3,161.6,162.0,140.6,135.2,0.444,0.45,0.583,0.412,166.5,0.0,1.0,0.0,0,0
548336,189,4,4,2,1,2,2,163.2,182.6,167.8,162.6,0.526,0.444,0.667,0.5,149.82,0.615,0.667,0.75,1,0
548337,146,1,1,1,1,2,3,159.2,158.6,135.0,141.6,0.0,0.25,0.591,0.4,155.25,0.0,1.0,0.0,0,1
548339,168,6,3,2,1,3,2,140.2,140.6,139.0,138.8,0.5,0.286,0.625,0.438,160.61,0.5,0.579,0.0,0,1
548341,177,1,1,1,1,0,2,147.2,164.2,165.4,165.0,0.444,0.45,0.0,0.2,152.5,0.0,0.0,0.667,1,1
548342,207,4,5,1,2,4,3,137.2,139.4,153.0,146.6,0.591,0.4,0.625,0.438,150.17,0.455,0.435,0.667,1,0
548343,156,1,6,1,1,2,3,150.6,151.8,156.8,153.8,0.5,0.267,0.429,0.68,159.83,0.25,0.0,0.692,1,1
548344,190,4,5,1,2,4,3,137.6,127.6,176.4,178.2,0.615,0.412,0.526,0.444,137.4,0.778,0.583,0.333,1,1
548345,152,4,4,2,1,4,2,156.4,151.4,162.4,161.0,0.591,0.4,0.632,0.5,151.77,0.417,0.458,0.0,1,1
548346,100,4,5,1,2,1,2,158.8,157.4,158.6,160.4,0.444,0.476,0.588,0.438,144.58,0.462,1.0,0.5,0,0
548347,139,5,2,2,1,3,4,164.6,162.8,142.6,131.6,0.429,0.68,0.615,0.444,159.57,0.25,0.667,0.0,0,1
548348,186,2,1,2,1,1,1,151.2,149.2,166.0,169.4,0.444,0.476,0.0,0.2,153.17,0.5,0.667,0.0,1,1
548349,141,4,5,1,2,2,4,166.4,164.0,168.2,163.2,0.632,0.5,0.591,0.438,150.6,0.571,0.714,0.0,0,1
548350,158,5,4,2,1,3,2,164.0,174.6,155.0,155.2,0.526,0.444,0.5,0.312,150.73,0.526,0.5,0.333,0,0
548351,120,2,1,2,1,2,1,139.4,146.4,164.2,169.4,0.611,0.438,0.0,0.2,156.38,0.0,0.0,0.5,1,1
548352,160,5,4,3,0,2,2,150.8,149.8,149.2,144.4,0.429,0.654,0.444,0.5,158.88,0.25,0.643,0.667,1,1
548353,150,1,0,1,0,4,1,143.2,133.2,157.8,160.6,0.615,0.444,0.0,0.2,138.56,0.778,0.6,0.0,1,1
548354,177,5,3,2,1,1,3,155.6,165.6,162.8,161.4,0.632,0.467,0.526,0.312,161.05,0.5,0.333,0.55,1,1
548355,173,4,5,1,2,3,3,151.8,148.6,145.0,151.6,0.429,0.667,0.611,0.471,142.38,0.5,0.5,0.529,0,0
548356,181,5,4,2,1,2,3,147.8,144.0,168.4,168.2,0.444,0.5,0.526,0.444,151.12,0.55,0.5,0.48,0,0
548357,153,4,3,1,2,4,5,164.6,160.0,146.8,135.0,0.591,0.438,0.615,0.474,151.76,0.417,0.48,0.5,0,1
548359,170,5,3,1,2,3,2,157.0,163.6,158.8,155.6,0.526,0.312,0.444,0.5,163.29,0.556,1.0,0.071,1,0
548358,125,0,1,0,1,0,1,148.0,156.2,151.6,153.2,0.0,0.2,0.632,0.5,149.0,0.0,0.4,0.0,0,1
548360,141,5,4,2,1,4,3,147.2,153.4,168.2,168.0,0.632,0.471,0.55,0.444,143.86,0.533,0.556,0.5,0,0
548361,126,4,6,0,3,2,2,147.6,148.8,153.6,153.2,0.632,0.5,0.429,0.667,150.23,0.571,0.682,0.5,0,0
548329,187,4,6,1,2,1,4,152.4,157.8,160.8,152.4,0.421,0.5,0.591,0.412,162.9,0.5,0.067,1.0,0,1
548362,173,2,0,2,0,3,0,163.4,163.6,143.8,151.8,0.571,0.444,0.0,0.167,145.08,0.0,0.0,0.333,1,0
548363,182,7,1,2,1,3,5,141.2,148.2,152.2,140.8,0.632,0.471,0.615,0.474,138.87,0.778,0.667,0.615,1,1
548364,114,4,4,2,1,4,2,169.8,160.6,149.6,149.2,0.591,0.412,0.5,0.667,158.75,0.25,0.667,0.655,0,0
548365,170,2,0,2,0,2,0,144.2,136.4,139.6,151.0,0.632,0.5,0.0,0.167,149.2,0.6,0.652,0.0,1,1
548366,190,3,6,1,2,1,3,169.8,176.2,158.2,160.0,0.421,0.478,0.526,0.312,160.79,0.5,0.0,0.524,0,1
548367,171,5,5,2,1,3,4,160.2,162.6,143.6,137.8,0.571,0.444,0.632,0.5,152.35,0.571,0.5,1.0,0,0
548368,158,3,5,2,1,4,3,157.8,152.0,142.8,140.8,0.615,0.474,0.556,0.667,139.96,0.778,0.593,0.667,0,0
548369,136,5,3,2,1,4,3,163.4,163.8,151.2,149.6,0.526,0.312,0.591,0.412,151.83,0.417,0.667,0.462,0,1
548370,140,1,8,0,3,3,4,151.4,155.4,158.0,152.0,0.615,0.474,0.65,0.5,143.75,0.562,0.0,0.526,1,0
548372,215,3,5,2,1,3,3,165.8,159.2,148.8,146.6,0.571,0.444,0.591,0.412,151.31,0.417,0.333,0.481,1,0
548371,120,6,2,1,2,4,3,147.0,144.4,159.4,162.0,0.6,0.667,0.526,0.294,171.7,0.5,1.0,0.4,0,0
548373,126,7,1,3,0,3,0,148.0,131.0,170.6,180.4,0.632,0.529,0.421,0.458,164.59,0.5,1.0,0.062,0,1
548374,141,5,4,1,2,3,2,151.4,154.4,158.8,161.4,0.55,0.294,0.565,0.412,163.33,0.6,0.5,0.0,0,0
548375,136,2,0,2,0,3,0,151.4,149.2,130.0,147.8,0.615,0.474,0.0,0.167,146.57,0.0,0.0,0.286,1,1
548377,162,4,4,2,1,3,3,145.0,127.8,155.6,156.2,0.632,0.5,0.619,0.5,149.12,0.6,0.667,0.333,0,1
548376,132,5,5,1,2,1,4,166.2,173.6,177.2,165.4,0.421,0.458,0.571,0.444,162.38,0.5,0.118,0.5,1,0
548378,162,4,4,2,1,3,3,148.6,141.0,157.2,158.8,0.615,0.5,0.583,0.412,143.12,0.0,1.0,1.0,1,1
548379,187,4,6,0,3,3,3,139.0,139.0,153.4,154.0,0.6,0.667,0.619,0.5,153.07,0.591,0.333,1.0,1,0
548380,222,5,4,2,1,4,2,141.8,134.0,147.4,153.8,0.6,0.667,0.583,0.412,157.32,0.333,0.667,0.5,1,0
548381,190,6,3,1,2,4,3,160.8,136.0,150.2,139.2,0.6,0.667,0.615,0.524,158.0,0.3,0.677,0.25,0,1
597998,128,4,5,1,2,2,4,151.8,175.2,157.6,140.8,0.56,0.412,0.615,0.524,140.64,0.8,0.333,0.571,0,0
597999,156,5,6,2,1,3,3,164.8,155.6,155.0,163.0,0.545,0.444,0.591,0.5,153.61,0.565,0.481,0.8,1,0
598000,126,0,0,0,0,0,0,0.0,0.0,126.6,151.0,0.0,0.0,0.0,0.167,160.44,0.455,0.0,1.0,1,0
598001,165,4,6,1,2,2,1,142.0,133.6,149.4,173.8,0.632,0.474,0.56,0.412,153.21,0.385,0.0,0.464,1,1
598002,148,6,5,2,1,2,3,149.4,163.2,175.8,151.6,0.565,0.5,0.6,0.643,159.0,0.3,0.25,0.656,1,1
598003,99,3,1,2,1,0,3,118.8,146.2,152.8,148.0,0.0,0.167,0.55,0.294,144.22,0.0,0.25,0.0,0,1
598005,144,4,5,1,2,2,5,149.8,140.6,151.8,134.4,0.632,0.5,0.643,0.524,149.66,0.6,0.64,0.333,1,0
598048,161,0,0,0,0,1,2,128.0,117.0,159.0,156.6,0.0,0.0,0.545,0.4,153.66,0.542,0.0,0.5,0,1
598006,209,5,5,1,2,2,1,144.4,156.8,142.6,163.8,0.565,0.526,0.56,0.412,142.89,0.529,0.5,0.333,1,1
598007,138,3,6,3,0,3,2,138.8,138.8,171.6,149.6,0.55,0.294,0.6,0.643,162.2,0.5,0.545,0.5,0,0
598008,154,5,5,2,1,4,3,148.8,141.6,157.2,154.2,0.6,0.524,0.545,0.4,153.92,0.542,0.5,0.517,0,0
598009,145,3,0,3,0,3,0,153.4,140.2,113.6,141.0,0.632,0.5,0.0,0.143,139.75,0.0,1.0,0.222,0,1
598010,114,0,0,0,0,0,1,146.6,177.4,139.0,132.0,0.56,0.412,0.0,0.0,153.53,0.385,0.448,0.0,0,1
598012,165,5,7,0,3,3,3,145.8,146.2,175.4,152.6,0.565,0.4,0.636,0.643,158.54,0.3,0.333,0.636,0,0
598011,183,3,1,2,1,3,1,164.6,161.8,115.6,135.4,0.565,0.55,0.0,0.143,144.73,0.529,0.524,0.5,1,1
598013,180,0,0,0,0,3,2,152.4,152.8,133.0,127.5,0.6,0.524,0.0,0.0,140.22,0.818,0.586,0.0,1,1
598014,124,3,6,1,2,2,2,127.6,128.6,148.4,144.8,0.55,0.294,0.632,0.476,149.08,0.562,0.0,0.654,0,0
598015,159,1,3,1,2,1,3,119.0,138.0,171.2,155.8,0.0,0.143,0.667,0.643,158.74,0.364,0.0,0.647,1,1
598016,157,4,5,1,2,2,3,125.2,125.8,156.0,150.4,0.55,0.294,0.6,0.545,161.17,0.545,0.522,0.667,1,0
598018,119,1,0,1,0,2,2,132.8,138.0,130.4,137.8,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1,0
598019,179,4,5,1,2,3,3,148.4,144.0,168.6,157.8,0.65,0.476,0.565,0.571,148.19,0.588,0.667,0.5,1,1
598020,169,6,4,2,1,2,0,153.8,160.4,143.8,154.0,0.667,0.643,0.56,0.389,152.23,0.385,0.667,0.433,1,1
598021,123,0,0,0,0,2,2,132.0,132.4,131.4,138.8,0.55,0.294,0.0,0.0,156.65,0.417,1.0,0.5,0,1
598022,119,4,6,2,1,2,3,148.2,143.8,149.6,138.6,0.562,0.545,0.667,0.655,140.75,0.818,0.6,0.75,0,1
598023,117,4,5,1,2,4,2,151.8,129.8,153.4,152.6,0.65,0.5,0.542,0.4,153.92,0.538,0.667,0.516,0,0
598024,161,6,5,1,2,3,0,157.2,156.2,134.8,162.0,0.565,0.571,0.56,0.389,151.39,0.385,0.5,0.419,0,1
598025,185,3,2,1,2,2,2,131.2,136.4,128.4,128.8,0.0,0.25,0.55,0.278,160.92,0.5,0.5,0.542,0,0
598026,185,4,7,0,3,3,4,142.2,122.4,146.6,132.8,0.65,0.5,0.667,0.655,158.42,0.364,0.25,0.629,0,1
598059,120,5,5,2,1,1,2,135.8,161.2,145.6,146.0,0.56,0.389,0.571,0.278,151.75,0.385,0.438,0.5,0,0
598027,263,3,0,3,0,3,2,152.0,150.0,148.4,153.6,0.56,0.4,0.0,0.25,152.89,0.556,0.531,0.0,1,0
598029,159,2,8,1,2,1,3,146.2,143.0,158.6,158.0,0.562,0.522,0.565,0.545,140.13,0.818,0.581,0.75,0,1
598030,159,0,0,0,0,3,4,130.8,137.4,156.0,142.2,0.0,0.0,0.667,0.655,159.15,0.364,0.0,0.639,0,1
598031,149,5,5,2,1,3,1,142.2,142.2,153.0,146.6,0.591,0.278,0.562,0.5,140.77,0.818,0.5,0.562,0,1
598032,144,0,0,0,0,3,2,130.4,137.0,150.4,134.6,0.0,0.0,0.65,0.478,147.73,0.588,0.0,0.679,0,1
598033,194,6,6,1,2,3,3,161.4,162.0,172.2,144.4,0.565,0.545,0.56,0.4,145.44,0.529,0.545,0.667,1,1
598034,200,7,4,2,1,4,2,154.8,141.0,152.2,144.8,0.667,0.655,0.562,0.5,159.16,0.364,0.649,0.4,1,0
598035,164,2,1,2,1,1,1,126.8,143.6,145.4,177.2,0.56,0.389,0.0,0.25,0.0,0.0,0.0,0.0,1,0
598036,171,6,4,2,1,2,3,167.8,152.4,150.6,133.8,0.56,0.4,0.65,0.478,147.64,0.588,0.75,0.69,0,0
598037,174,4,6,1,2,3,3,158.4,156.2,147.2,147.0,0.565,0.565,0.591,0.263,146.19,0.529,0.565,0.5,1,1
598038,164,3,2,1,2,5,1,167.8,146.4,146.8,173.4,0.667,0.655,0.0,0.25,140.36,0.0,0.0,0.3,1,1
598039,129,0,0,0,0,3,2,156.6,161.8,136.2,143.4,0.565,0.583,0.0,0.0,155.14,0.417,1.0,0.667,0,1
598040,136,6,4,3,0,1,2,153.4,158.4,136.8,150.4,0.529,0.5,0.56,0.389,156.5,0.0,0.0,1.0,0,1
598041,186,7,3,1,2,5,2,166.8,155.2,149.8,151.2,0.667,0.667,0.591,0.263,160.03,0.333,0.658,0.333,1,1
598042,187,4,0,3,0,2,0,169.0,153.8,140.4,179.2,0.56,0.4,0.0,0.25,140.79,0.0,1.0,0.273,1,1
598043,132,5,5,2,1,3,1,160.0,143.2,150.0,154.4,0.667,0.478,0.529,0.48,141.03,0.818,0.25,0.576,0,1
598044,80,0,1,0,1,3,3,133.8,147.2,135.8,133.2,0.56,0.389,0.0,0.0,153.98,0.417,1.0,0.75,0,1
598046,139,7,5,2,1,3,5,164.0,152.0,179.2,165.6,0.565,0.56,0.667,0.677,147.15,0.529,0.583,0.4,1,1
598047,178,1,3,1,2,0,2,152.8,192.8,150.6,151.4,0.0,0.25,0.667,0.458,148.45,0.611,0.0,0.7,0,1
598064,190,5,5,1,2,3,2,176.0,157.4,159.4,163.0,0.56,0.455,0.591,0.263,161.9,0.538,0.667,0.56,0,0
598049,154,6,5,2,1,3,3,133.2,129.6,163.6,162.4,0.56,0.368,0.667,0.458,149.47,0.611,0.333,0.71,0,1
598050,170,9,2,2,1,4,2,159.6,134.8,152.8,156.0,0.565,0.577,0.529,0.48,145.79,0.529,0.6,0.333,1,1
598051,223,1,0,1,0,4,3,157.8,156.4,128.2,127.6,0.667,0.677,0.0,0.0,150.78,0.417,1.0,0.8,1,0
598052,145,3,7,0,3,2,4,161.0,164.0,157.6,156.0,0.609,0.263,0.667,0.458,163.06,0.571,0.577,0.5,0,0
598053,152,3,0,3,0,2,0,142.0,157.6,151.4,192.0,0.529,0.48,0.0,0.222,143.69,0.0,1.0,0.25,1,1
