match_id,winner_slot,venue_avg_score,chasing_win_rate_venue,team1_win_rate_at_venue,team2_win_rate_at_venue,team1_total_wins_against_team2,team2_total_wins_against_team1,team1_wins_against_team2_last_three,team2_wins_against_team1_last_three,team1_form_last_5,team2_form_last_5,team1_last_5_avg_score,team1_last_5_runs_conceded,team2_last_5_avg_score,team2_last_5_runs_conceded,team1_chasing_win_rate,team1_defending_win_rate,team2_chasing_win_rate,team2_defending_win_rate,toss_winner_slot
1254095,1,147.41666666666666,0.75,0.0,0.0,9.0,8.0,2.0,1.0,1,3,134.0,137.2,146.0,133.8,0.5135135135135135,0.3703703703703703,0.5074626865671642,0.4814814814814814,0
1254094,0,155.78571428571428,0.3478260869565217,0.6363636363636364,0.5,1.0,0.0,1.0,0.0,3,2,158.6,158.0,153.8,154.2,0.673469387755102,0.6226415094339622,0.6666666666666666,0.0,0
1254106,1,155.58,0.6666666666666666,0.4,0.4,12.0,9.0,2.0,1.0,3,1,148.8,147.4,142.8,151.4,0.5942028985507246,0.4857142857142857,0.5517241379310345,0.4,0
1254101,0,155.3372093023256,0.375,0.4545454545454545,0.5454545454545454,4.0,1.0,2.0,1.0,4,3,138.2,130.0,155.0,143.2,0.6,0.375,0.5,0.4814814814814814,0
1254088,1,146.21428571428572,0.6,0.5,1.0,8.0,8.0,2.0,1.0,2,2,125.2,136.2,135.4,136.8,0.6031746031746031,0.54,0.5135135135135135,0.3703703703703703,1
1254114,0,155.5568181818182,0.4,0.4166666666666667,0.5833333333333334,4.0,3.0,3.0,0.0,3,2,143.2,136.4,154.0,154.6,0.6,0.375,0.673469387755102,0.6226415094339622,0
1254115,0,154.51923076923077,0.631578947368421,0.4285714285714285,0.5,13.0,15.0,2.0,1.0,4,3,157.0,144.6,151.2,133.4,0.5072463768115942,0.4814814814814814,0.5942028985507246,0.4857142857142857,1
1254116,0,153.92592592592592,0.631578947368421,0.8,0.5714285714285714,3.0,2.0,1.0,2.0,2,4,146.8,146.8,144.8,126.6,0.6,0.375,0.5942028985507246,0.4857142857142857,0
1254117,1,155.93333333333334,0.4230769230769231,0.6153846153846154,0.5,16.0,8.0,3.0,0.0,2,4,154.2,154.8,146.0,128.2,0.68,0.6226415094339622,0.6,0.4857142857142857,0
1304047,0,170.5,0.6666666666666666,0.8,0.0,17.0,8.0,3.0,0.0,2,4,164.8,161.0,146.0,133.0,0.68,0.6226415094339622,0.5915492957746479,0.4857142857142857,0
1304048,0,180.5,1.0,1.0,0.0,5.0,3.0,1.0,2.0,3,2,141.2,143.0,148.4,148.0,0.6031746031746031,0.5490196078431373,0.6,0.375,0
1304049,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3,3,151.6,150.2,145.0,144.0,0.5072463768115942,0.4642857142857143,0.75,0.0,0
1304050,0,167.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1304051,1,0.0,0.0,0.0,0.0,7.0,8.0,1.0,2.0,1,2,135.6,154.8,150.0,158.8,0.5423728813559322,0.4,0.5135135135135135,0.3703703703703703,0
1304052,0,206.5,1.0,0.0,0.0,16.0,13.0,2.0,1.0,4,2,148.8,136.2,162.0,162.0,0.5972222222222222,0.4857142857142857,0.5072463768115942,0.4642857142857143,0
1304053,0,179.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,153.2,149.6,158.0,161.0,0.68,0.6226415094339622,0.0,0.0,0
1304054,0,166.375,0.7272727272727273,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,3,3,161.6,161.0,140.2,145.6,0.8,0.0,0.5972222222222222,0.4857142857142857,0
1304056,1,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,161.0,158.0,157.8,157.6,1.0,0.0,0.6190476190476191,0.375,0
1304055,1,168.25,1.0,0.0,0.0,11.0,13.0,1.0,2.0,2,3,144.8,151.2,154.4,145.8,0.5423728813559322,0.4,0.6031746031746031,0.5490196078431373,0
1304057,1,189.66666666666663,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3,2,162.0,161.8,168.0,164.0,0.8,0.0,0.68,0.6226415094339622,0
1304058,1,172.66666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,1,184.5,185.5,146.4,168.0,1.0,0.0,0.5,0.3703703703703703,0
1304059,0,164.26923076923077,0.75,0.4,0.5,10.0,12.0,0.0,3.0,3,2,153.6,154.6,155.6,156.0,0.5423728813559322,0.4,0.5142857142857142,0.4642857142857143,0
1304060,0,171.75,0.0,0.0,0.0,22.0,7.0,2.0,1.0,2,3,161.0,157.4,140.6,145.4,0.59375,0.5490196078431373,0.6027397260273972,0.4857142857142857,0
1304061,0,170.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1,2,161.4,164.6,179.33,176.0,0.5909090909090909,0.375,1.0,0.0,0
1304062,0,180.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,3,2,164.4,154.0,166.0,157.5,0.8,0.0,1.0,0.0,0
1304064,0,168.33333333333334,0.3333333333333333,0.0,0.0,17.0,11.0,1.0,2.0,2,3,167.4,163.4,162.8,161.6,0.59375,0.5490196078431373,0.5211267605633803,0.4642857142857143,0
1304063,0,166.6,0.6,0.0,0.0,12.0,4.0,3.0,0.0,2,1,166.4,172.2,151.0,174.0,0.6666666666666666,0.6226415094339622,0.4871794871794871,0.3703703703703703,0
1304065,1,182.3,0.8,1.0,0.0,3.0,3.0,1.0,2.0,1,3,158.4,162.4,145.8,150.6,0.5909090909090909,0.375,0.6081081081081081,0.4857142857142857,0
1304066,1,164.75,0.7692307692307693,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,3,149.4,151.4,173.25,169.25,0.5423728813559322,0.4,1.0,0.0,0
1304067,0,164.58333333333334,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,3,2,174.0,168.0,159.0,181.0,1.0,0.0,0.5,0.3703703703703703,0
1304068,1,164.64285714285714,0.7142857142857143,0.0,0.5,18.0,9.0,3.0,0.0,1,3,162.6,168.8,160.0,159.0,0.6666666666666666,0.6226415094339622,0.5277777777777778,0.4642857142857143,0
1304069,1,164.125,0.5,0.0,0.0,1.0,1.0,1.0,1.0,3,1,170.6,159.2,178.8,175.8,0.8,0.0,0.59375,0.5490196078431373,0
1304070,1,169.625,0.625,0.0,1.0,0.0,0.0,0.0,0.0,3,3,171.0,168.0,164.4,165.0,1.0,0.0,0.5423728813559322,0.4,0
1304071,0,184.0833333333333,0.6666666666666666,0.0,0.0,13.0,7.0,2.0,0.0,3,2,147.0,155.2,164.4,186.0,0.6,0.4857142857142857,0.5121951219512195,0.3703703703703703,0
1304073,1,164.66666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,2.0,4.0,2.0,1.0,3,2,171.0,174.4,167.0,162.0,0.5205479452054794,0.4642857142857143,0.5909090909090909,0.375,0
1304072,1,182.8571428571429,0.7142857142857143,1.0,0.5,0.0,0.0,0.0,0.0,3,0,171.0,168.4,169.0,176.8,0.6666666666666666,0.0,0.5846153846153846,0.5490196078431373,0
1304074,0,170.05555555555554,0.5555555555555556,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,3,3,182.4,169.6,161.0,174.0,0.8,0.0,0.5238095238095238,0.3703703703703703,0
1304075,0,169.7,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1,4,167.4,174.4,175.2,165.4,0.6666666666666666,0.6226415094339622,1.0,0.0,0
1304076,1,183.75,0.625,0.0,0.0,9.0,13.0,1.0,2.0,3,2,178.4,169.2,155.4,164.2,0.5333333333333333,0.4,0.6,0.4857142857142857,0
1304077,1,168.2,0.6,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,4,4,167.8,167.4,179.2,172.4,0.5205479452054794,0.4642857142857143,0.6666666666666666,0.0,0
1304078,0,187.0555555555556,0.5555555555555556,0.5,1.0,0.0,2.0,0.0,2.0,2,2,171.0,159.0,174.6,172.6,0.8,0.0,0.5652173913043478,0.375,0
1304079,0,168.54545454545453,0.5454545454545454,0.0,0.5,19.0,13.0,2.0,1.0,0,1,169.8,180.8,175.0,181.8,0.5757575757575758,0.5490196078431373,0.6666666666666666,0.6226415094339622,0
1304080,1,165.6875,0.6666666666666666,0.4285714285714285,0.5,1.0,5.0,1.0,2.0,3,2,179.8,181.4,162.6,160.2,0.5333333333333333,0.4,0.5833333333333334,0.375,0
1304082,0,180.05,0.6,0.0,1.0,8.0,10.0,1.0,2.0,4,4,177.6,174.4,161.6,162.2,0.5205479452054794,0.4642857142857143,0.5348837209302325,0.3703703703703703,0
1304081,1,167.45833333333334,0.5833333333333334,0.5,0.0,0.0,0.0,0.0,0.0,4,2,177.0,167.6,171.8,181.2,1.0,0.0,0.5921052631578947,0.4857142857142857,1
1304083,1,168.55882352941177,0.625,0.0,0.0,1.0,0.0,1.0,0.0,3,0,169.6,166.6,166.8,173.4,0.5,0.0,0.5757575757575758,0.5490196078431373,0
1304084,1,167.52777777777777,0.5882352941176471,0.25,0.6666666666666666,2.0,1.0,2.0,1.0,2,2,166.6,154.6,164.2,170.6,0.8,0.0,0.6730769230769231,0.6226415094339622,0
1304085,1,169.66666666666666,0.5,1.0,1.0,10.0,13.0,0.0,3.0,3,3,185.6,188.8,156.6,155.0,0.5333333333333333,0.4,0.5205479452054794,0.4642857142857143,0
1304086,0,168.26315789473685,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.0,5,4,144.6,142.0,174.0,165.8,0.5454545454545454,0.3703703703703703,1.0,1.0,0
1304087,0,169.7,0.5789473684210527,0.5,0.4,3.0,4.0,2.0,1.0,1,2,173.2,185.0,172.6,170.4,0.5921052631578947,0.4857142857142857,0.56,0.375,0
1304088,1,163.92857142857142,0.4285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,3,2,169.4,161.6,168.0,164.6,0.5,0.0,0.8,0.0,0
1304090,0,166.26923076923077,0.5833333333333334,0.5,0.0,12.0,13.0,1.0,2.0,4,0,180.6,177.2,161.0,174.6,0.5333333333333333,0.4,0.5671641791044776,0.5490196078431373,0
1304089,0,170.04545454545453,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2,4,149.2,153.6,175.8,167.0,0.5135135135135135,0.4642857142857143,1.0,1.0,1
1304091,1,168.66666666666666,0.6,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,3,3,169.0,158.4,172.8,168.6,0.5,0.0,0.5769230769230769,0.375,1
1304092,1,161.3125,0.375,0.0,0.0,12.0,5.0,2.0,1.0,2,4,174.2,172.0,152.6,151.0,0.660377358490566,0.6226415094339622,0.5454545454545454,0.3703703703703703,0
1304093,0,169.72727272727272,0.6,0.5,0.4,10.0,13.0,2.0,1.0,3,0,179.2,177.0,170.0,182.8,0.5333333333333333,0.4,0.5921052631578947,0.4857142857142857,0
1304094,0,165.78571428571428,0.6153846153846154,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,5,2,178.2,167.4,156.8,157.2,1.0,1.0,0.6666666666666666,0.0,1
1304095,1,165.11111111111111,0.3333333333333333,0.5,0.5,9.0,19.0,0.0,3.0,2,3,144.6,145.2,183.8,178.8,0.5135135135135135,0.4482758620689655,0.660377358490566,0.6226415094339622,0
1304096,1,170.20833333333334,0.6363636363636364,1.0,1.0,4.0,3.0,2.0,0.0,2,3,167.6,173.4,156.8,159.0,0.5769230769230769,0.375,0.5333333333333333,0.3703703703703703,0
1304097,1,172.23076923076923,0.5833333333333334,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1,4,163.0,175.8,168.4,165.4,0.5735294117647058,0.5490196078431373,1.0,0.5,0
1304098,0,169.08695652173913,0.6190476190476191,0.4,0.4444444444444444,1.0,1.0,1.0,1.0,2,3,146.2,148.6,178.6,170.2,0.6666666666666666,0.0,0.5333333333333333,0.4,1
1304099,1,165.25,0.3,1.0,1.0,0.0,0.0,0.0,0.0,4,1,175.6,163.2,167.4,170.2,0.5,1.0,0.5974025974025974,0.4857142857142857,0
1304100,1,169.9375,0.6190476190476191,0.75,0.0,8.0,11.0,1.0,2.0,2,2,141.4,142.6,158.8,165.4,0.5135135135135135,0.4482758620689655,0.5217391304347826,0.3703703703703703,1
1304101,1,164.33333333333334,0.6153846153846154,0.6666666666666666,0.0,4.0,4.0,1.0,2.0,2,3,172.6,174.8,174.4,172.8,0.6481481481481481,0.6226415094339622,0.5769230769230769,0.375,0
1304102,1,164.21875,0.5714285714285714,0.0,0.3333333333333333,8.0,22.0,2.0,1.0,1,2,152.6,170.2,161.2,170.6,0.5897435897435898,0.4857142857142857,0.5735294117647058,0.5490196078431373,0
1304103,1,162.8181818181818,0.2727272727272727,1.0,1.0,1.0,0.0,1.0,0.0,3,4,168.8,167.0,171.0,147.2,0.8,0.5,0.5,1.0,1
1304104,0,162.73529411764707,0.5333333333333333,0.3333333333333333,0.0,2.0,5.0,2.0,1.0,3,2,173.2,166.0,174.0,191.4,0.5333333333333333,0.4,0.5555555555555556,0.375,0
1304105,0,169.48,0.6190476190476191,0.5714285714285714,0.0,14.0,19.0,2.0,1.0,3,2,180.4,164.2,147.6,163.8,0.6481481481481481,0.6226415094339622,0.5652173913043478,0.5490196078431373,0
1304106,1,172.39285714285714,0.5384615384615384,0.3333333333333333,0.0,2.0,1.0,2.0,1.0,2,2,153.8,156.2,143.6,135.0,0.6666666666666666,0.0,0.5135135135135135,0.4666666666666667,0
1304107,1,158.66666666666666,0.2727272727272727,0.5,0.0,13.0,8.0,2.0,1.0,2,1,143.6,149.4,153.4,173.6,0.5897435897435898,0.4857142857142857,0.5217391304347826,0.3703703703703703,1
1304108,0,166.80769230769232,0.6363636363636364,0.5,1.0,0.0,1.0,0.0,1.0,2,3,168.6,153.8,166.4,153.8,0.6481481481481481,0.6226415094339622,0.8,0.6666666666666666,1
1304109,1,173.03333333333333,0.5,1.0,1.0,1.0,0.0,1.0,0.0,2,4,160.8,156.8,154.8,139.8,0.5333333333333333,0.4,0.5,1.0,1
1304110,1,162.61111111111111,0.5625,0.3333333333333333,0.6666666666666666,3.0,0.0,3.0,0.0,3,3,164.8,179.0,172.6,163.4,0.5714285714285714,0.375,0.6666666666666666,0.0,0
1304111,1,165.62962962962962,0.6363636363636364,0.0,0.5,8.0,9.0,1.0,2.0,0,3,163.6,195.4,137.2,152.0,0.5217391304347826,0.3703703703703703,0.5714285714285714,0.5490196078431373,0
1304112,1,161.97368421052633,0.5294117647058824,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.0,3,3,152.0,149.0,149.4,142.8,0.5,1.0,0.5897435897435898,0.5,1
1304113,0,166.55357142857142,0.6086956521739131,1.0,0.8,1.0,0.0,1.0,0.0,3,2,154.0,141.4,161.0,162.4,0.8,0.6666666666666666,0.5066666666666667,0.4666666666666667,1
1304114,0,172.59375,0.5,0.0,1.0,15.0,10.0,1.0,2.0,2,2,160.0,143.8,167.6,164.6,0.6481481481481481,0.6111111111111112,0.5333333333333333,0.4166666666666667,1
1304115,0,166.63793103448276,0.6086956521739131,0.4285714285714285,0.3333333333333333,4.0,5.0,3.0,0.0,3,3,166.6,178.2,148.8,157.0,0.5714285714285714,0.375,0.5633802816901409,0.5490196078431373,0
1304116,0,166.4,0.625,0.3333333333333333,0.3333333333333333,2.0,1.0,2.0,1.0,1,2,163.2,193.6,163.6,160.0,0.5217391304347826,0.3703703703703703,0.5714285714285714,0.0,1
1312197,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2,166.2,162.4,152.8,141.4,0.5333333333333333,0.4166666666666667,0.8,0.5,0
1312198,1,189.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,172.0,167.2,163.4,164.0,0.5066666666666667,0.4666666666666667,0.5,1.0,0
1312199,0,155.7,0.6,0.5,0.0,13.0,11.0,2.0,1.0,4,3,179.4,171.0,173.4,169.0,0.5066666666666667,0.4666666666666667,0.5333333333333333,0.4166666666666667,0
1312200,0,156.25,0.6666666666666666,1.0,0.0,0.0,2.0,0.0,2.0,3,3,167.6,162.6,162.4,150.0,0.5409836065573771,0.4166666666666667,0.8333333333333334,0.5,1
1359475,0,152.71428571428572,0.6666666666666666,0.0,1.0,0.0,2.0,0.0,2.0,1,4,149.6,136.2,154.6,140.6,0.6481481481481481,0.6,0.8333333333333334,0.5,0
1359477,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2,3,163.0,167.6,160.6,171.2,0.4,1.0,0.5714285714285714,0.375,0
1359476,1,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3,3,169.0,160.8,161.8,154.8,0.5714285714285714,0.0,0.5897435897435898,0.5,0
1359478,1,0.0,0.0,0.0,0.0,8.0,8.0,2.0,1.0,3,1,161.6,157.0,156.8,185.2,0.5409836065573771,0.4054054054054054,0.5217391304347826,0.3571428571428571,0
1359479,0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,3.0,3,3,148.6,157.2,176.2,171.2,0.5694444444444444,0.5490196078431373,0.5066666666666667,0.4666666666666667,0
1359480,1,151.15,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1,2,153.2,138.0,166.4,176.0,0.6481481481481481,0.6,0.4,1.0,0
1359481,0,188.625,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,2,4,147.8,172.6,162.2,159.8,0.5517241379310345,0.375,0.8571428571428571,0.5,0
1359482,1,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3,3,178.2,161.4,166.6,152.4,0.5714285714285714,0.0,0.5409836065573771,0.4054054054054054,0
1359483,1,194.75,0.5,0.0,1.0,16.0,14.0,2.0,1.0,2,3,159.4,162.6,172.2,180.4,0.5822784810126582,0.5,0.5131578947368421,0.4666666666666667,0
1359484,0,168.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,2,145.8,184.4,191.0,190.6,0.5106382978723404,0.3571428571428571,0.3333333333333333,1.0,1
1359485,1,194.5,0.0,0.0,0.0,2.0,6.0,1.0,2.0,2,2,174.8,161.8,156.8,163.6,0.532258064516129,0.4054054054054054,0.5517241379310345,0.375,0
1359486,0,166.1451612903226,0.625,0.5,0.4444444444444444,20.0,14.0,1.0,2.0,2,1,147.4,157.2,155.0,155.6,0.5694444444444444,0.5490196078431373,0.6481481481481481,0.6,0
1359487,0,156.125,0.7142857142857143,1.0,0.5,1.0,0.0,1.0,0.0,4,3,167.4,165.6,180.0,152.0,0.875,0.5,0.5822784810126582,0.5,1
1359488,0,167.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4,1,179.8,161.8,145.0,171.4,0.5714285714285714,0.0,0.5106382978723404,0.3448275862068966,0
1359489,0,171.5,1.0,1.0,0.0,2.0,0.0,2.0,0.0,3,3,165.8,179.4,185.6,179.2,0.5064935064935064,0.4666666666666667,0.3333333333333333,1.0,0
1359490,0,183.4,0.75,0.0,1.0,4.0,6.0,2.0,1.0,1,2,153.0,171.4,156.2,156.0,0.5333333333333333,0.375,0.5694444444444444,0.5490196078431373,0
1359491,1,156.5909090909091,0.3333333333333333,0.0,1.0,11.0,15.0,2.0,1.0,3,2,177.0,152.0,167.4,166.4,0.532258064516129,0.4054054054054054,0.6545454545454545,0.6,0
1359492,0,168.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3,4,166.6,159.8,174.6,173.0,0.5714285714285714,0.0,0.875,0.4,0
1359493,1,184.3333333333333,0.3333333333333333,0.0,1.0,8.0,14.0,1.0,2.0,2,3,149.4,164.6,188.4,170.2,0.5208333333333334,0.3448275862068966,0.5822784810126582,0.5,0
1359494,1,192.0,1.0,0.5,0.0,3.0,4.0,3.0,0.0,2,0,174.2,188.4,155.6,177.6,0.5064935064935064,0.4666666666666667,0.5333333333333333,0.375,0
1359495,0,146.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,3,186.2,180.0,168.8,158.8,0.4285714285714285,1.0,0.5714285714285714,0.0,0
1359497,0,161.61111111111111,0.7142857142857143,0.6666666666666666,0.5,3.0,0.0,3.0,0.0,4,3,167.2,166.0,179.8,155.0,0.8888888888888888,0.4,0.532258064516129,0.4054054054054054,0
1359496,0,165.890625,0.64,0.5,0.4,9.0,22.0,3.0,0.0,2,2,194.0,191.2,170.2,171.0,0.575,0.5,0.5753424657534246,0.5490196078431373,0
1359498,1,182.16666666666663,0.6666666666666666,0.0,0.6666666666666666,19.0,10.0,2.0,1.0,2,2,175.2,174.0,167.6,180.0,0.6428571428571429,0.6,0.5064935064935064,0.4666666666666667,0
1359499,1,155.5,0.5,0.0,0.5,9.0,9.0,2.0,1.0,3,2,169.4,169.4,156.4,167.6,0.581081081081081,0.5490196078431373,0.5208333333333334,0.3448275862068966,0
1359500,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3,4,179.4,170.8,189.6,163.8,0.4285714285714285,1.0,0.5396825396825397,0.4054054054054054,0
1359502,0,181.5833333333333,0.8,0.0,0.0,3.0,5.0,1.0,2.0,2,0,189.4,186.4,154.0,180.4,0.575,0.5,0.5161290322580645,0.375,0
1359501,1,161.0,0.5,0.0,0.5,1.0,3.0,1.0,2.0,2,3,179.8,193.0,169.0,159.2,0.5,0.4666666666666667,0.625,0.0,0
1359503,0,158.0,0.2857142857142857,0.2,0.5,5.0,13.0,1.0,2.0,2,3,160.6,174.0,190.4,187.4,0.5102040816326531,0.3448275862068966,0.6428571428571429,0.6,0
1359505,1,166.4848484848485,0.6538461538461539,0.4285714285714285,0.5,2.0,1.0,2.0,1.0,2,3,160.8,164.8,175.8,173.2,0.5555555555555556,0.0,0.581081081081081,0.5490196078431373,0
1359504,1,150.66666666666666,0.5,0.0,0.6666666666666666,2.0,0.0,2.0,0.0,3,3,176.0,175.8,171.6,171.0,0.8888888888888888,0.4,0.4285714285714285,1.0,1
1359506,1,192.125,0.5,0.5,0.0,13.0,12.0,1.0,2.0,2,3,180.2,188.8,177.8,168.4,0.5,0.4666666666666667,0.53125,0.4054054054054054,0
1359507,1,192.375,0.25,0.0,0.5,17.0,9.0,2.0,1.0,4,2,182.4,177.8,185.6,173.8,0.6491228070175439,0.6,0.575,0.5,0
1359508,1,165.33333333333334,0.3333333333333333,0.0,0.3333333333333333,5.0,3.0,2.0,0.0,1,2,151.0,167.2,161.2,161.0,0.53125,0.375,0.5102040816326531,0.3448275862068966,1
1359509,1,163.25,0.75,0.5,0.0,0.0,1.0,0.0,1.0,3,3,166.6,165.8,181.8,181.6,0.8888888888888888,0.5,0.5733333333333334,0.5490196078431373,0
1359510,1,190.8,0.4,0.0,0.6,17.0,14.0,2.0,1.0,1,3,182.0,196.2,193.4,184.4,0.5679012345679012,0.5,0.5,0.4666666666666667,0
1359511,1,149.0,0.0,0.0,0.0,12.0,15.0,3.0,0.0,3,4,175.8,166.8,186.0,174.0,0.5230769230769231,0.4054054054054054,0.6491228070175439,0.6,1
1359512,1,161.33333333333334,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,3,2,156.2,154.6,164.2,166.6,0.4285714285714285,1.0,0.5555555555555556,0.0,0
1359514,1,173.85714285714286,0.8333333333333334,0.0,0.3333333333333333,3.0,6.0,0.0,3.0,2,2,164.4,164.4,147.4,162.0,0.5102040816326531,0.3448275862068966,0.53125,0.4444444444444444,1
1359513,0,196.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1,3,180.6,191.2,175.4,163.8,0.5679012345679012,0.5,0.8888888888888888,0.5,0
1359515,0,156.30769230769232,0.375,0.6666666666666666,0.5,1.0,3.0,0.0,3.0,3,2,188.2,183.0,175.8,189.0,0.6491228070175439,0.6,0.5,0.0,1
1359516,0,167.69117647058823,0.6296296296296297,0.5,0.4285714285714285,12.0,14.0,1.0,2.0,3,3,176.4,172.4,180.8,191.2,0.5230769230769231,0.4210526315789473,0.5657894736842105,0.5490196078431373,1
1359517,1,145.875,0.5,0.0,0.5,2.0,1.0,2.0,1.0,3,3,186.8,181.8,182.2,170.6,0.4936708860759494,0.4666666666666667,0.4285714285714285,1.0,1
1359518,1,164.72727272727272,0.6666666666666666,0.6666666666666666,0.6,0.0,2.0,0.0,2.0,2,4,156.6,161.6,170.6,158.2,0.53125,0.4444444444444444,0.9,0.5,1
1359520,0,178.25,0.25,0.25,0.0,3.0,1.0,2.0,1.0,3,3,185.4,198.2,189.0,199.2,0.5,0.0,0.5657894736842105,0.5490196078431373,0
1359521,1,159.125,0.3333333333333333,0.0,0.25,14.0,9.0,1.0,2.0,1,2,175.4,181.6,174.8,173.4,0.5679012345679012,0.5,0.5102040816326531,0.3666666666666666,1
1359522,0,167.5,0.0,0.5,0.0,1.0,3.0,1.0,2.0,2,3,183.8,180.8,164.8,153.6,0.5230769230769231,0.4102564102564102,0.9,0.5,1
1359523,0,159.46428571428572,0.375,0.4,0.5,20.0,15.0,1.0,2.0,3,3,195.0,205.0,193.8,188.2,0.5714285714285714,0.5490196078431373,0.6491228070175439,0.5892857142857143,0
1359524,0,176.1875,0.8333333333333334,0.0,0.25,4.0,4.0,3.0,0.0,3,3,177.2,173.2,148.2,152.0,0.4936708860759494,0.4838709677419355,0.53125,0.5,1
1359525,1,161.625,0.6666666666666666,0.5,0.0,3.0,0.0,3.0,0.0,4,2,153.2,141.4,154.4,121.2,0.9,0.5,0.4285714285714285,1.0,0
1359526,0,151.16666666666666,0.0,0.3333333333333333,0.0,9.0,8.0,2.0,1.0,1,1,171.6,169.2,162.4,166.6,0.5230769230769231,0.4,0.5102040816326531,0.3666666666666666,1
1359527,0,193.25,0.3333333333333333,0.0,0.25,2.0,2.0,2.0,1.0,2,2,196.0,209.6,172.6,177.6,0.5,0.0,0.5679012345679012,0.5135135135135135,1
1359528,0,168.9857142857143,0.6296296296296297,0.8333333333333334,0.5,13.0,17.0,3.0,0.0,3,2,169.8,165.4,184.4,197.4,0.4936708860759494,0.46875,0.5714285714285714,0.5490196078431373,0
1359529,1,158.13333333333333,0.4444444444444444,0.6,0.5,5.0,4.0,2.0,1.0,3,4,176.6,172.4,155.4,153.4,0.6551724137931034,0.5892857142857143,0.53125,0.5,1
1359530,0,191.42857142857144,0.3333333333333333,0.4,0.0,14.0,10.0,2.0,1.0,3,1,183.6,187.8,185.6,181.8,0.5679012345679012,0.5135135135135135,0.5230769230769231,0.3902439024390244,0
1359531,1,169.83333333333334,0.6428571428571429,0.5555555555555556,0.75,1.0,1.0,1.0,1.0,3,4,184.2,194.4,171.6,150.0,0.5769230769230769,0.5490196078431373,0.9,0.5,0
1359532,0,161.0,0.3333333333333333,0.2,0.0,0.0,2.0,0.0,2.0,2,1,170.2,171.0,157.8,137.8,0.5102040816326531,0.3666666666666666,0.375,1.0,1
1359533,1,177.05555555555554,0.8333333333333334,0.0,0.4,0.0,4.0,0.0,3.0,2,3,201.8,211.2,157.8,161.4,0.5,0.0,0.53125,0.5,0
1359535,0,157.84375,0.4444444444444444,0.6666666666666666,0.3333333333333333,18.0,9.0,2.0,1.0,3,3,182.4,173.6,176.2,171.0,0.6551724137931034,0.5964912280701754,0.5679012345679012,0.5135135135135135,1
1359534,1,167.25,0.0,0.0,0.25,14.0,12.0,1.0,2.0,2,2,174.8,175.4,179.4,173.8,0.4936708860759494,0.46875,0.5303030303030303,0.3902439024390244,1
1359536,1,164.5,0.6,0.5714285714285714,0.0,1.0,1.0,1.0,1.0,3,2,168.4,163.2,179.8,180.4,0.8181818181818182,0.5,0.5102040816326531,0.3548387096774194,0
1359537,1,127.16666666666669,0.3333333333333333,0.3333333333333333,0.0,2.0,0.0,2.0,0.0,2,4,169.2,147.2,197.4,191.2,0.375,1.0,0.5769230769230769,0.5490196078431373,0
